"YYBM","PSDBM","PSDBH","YPBM","SCPH","CRKSL","PSDMXBH"
"455767304","45576730401","P2016101900000005","108167","1","1","P2016101900000005-0487"
"455767304","45576730401","P2016101900000005","102561","1","1","P2016101900000005-0322"
"455767304","45576730401","P2016101900000005","114365","1","1","P2016101900000005-0281"
"455767304","45576730401","P2016101900000005","105373","1","1","P2016101900000005-0301"
"455767304","45576730401","P2016101900000005","113821","1","1","P2016101900000005-0316"
"455767304","45576730401","P2016101900000005","101449","1","1","P2016101900000005-0495"
"455767304","45576730401","P2016101900000005","117419","1","1","P2016101900000005-0417"
"455767304","45576730401","P2016101900000005","101454","1","1","P2016101900000005-0342"
"455767304","45576730401","P2016101900000005","102569","1","1","P2016101900000005-0157"
"455767304","45576730401","P2016101900000005","103251","1","1","P2016101900000005-0062"
"455767304","45576730401","P2016101900000005","112365","1","1","P2016101900000005-0086"
"455767304","45576730401","P2016101900000005","106133","1","1","P2016101900000005-0076"
"455767304","45576730401","P2016101900000005","100977","1","1","P2016101900000005-0471"
"455767304","45576730401","P2016101900000005","106295","1","1","P2016101900000005-0069"
"455767304","45576730401","P2016101900000005","105343","1","1","P2016101900000005-0260"
"455767304","45576730401","P2016101900000005","102541","1","1","P2016101900000005-0362"
"455767304","45576730401","P2016101900000005","105357","1","1","P2016101900000005-0393"
"455767304","45576730401","P2016101900000005","114353","1","1","P2016101900000005-0175"
"455767304","45576730401","P2016101900000005","110375","1","1","P2016101900000005-0423"
"455767304","45576730401","P2016101900000005","110363","1","1","P2016101900000005-0466"
"455767304","45576730401","P2016101900000005","105007","1","1","P2016101900000005-0404"
"455767304","45576730401","P2016101900000005","100031","1","1","P2016101900000005-0343"
"455767304","45576730401","P2016101900000005","114191","1","1","P2016101900000005-0405"
"455767304","45576730401","P2016101900000005","111143","1","1","P2016101900000005-0146"
"455767304","45576730401","P2016101900000005","114359","1","1","P2016101900000005-0371"
"455767304","45576730401","P2016101900000005","115353","1","1","P2016101900000005-0422"
"455767304","45576730401","P2016101900000005","103427","1","1","P2016101900000005-0206"
"455767304","45576730401","P2016101900000005","100961","1","1","P2016101900000005-0066"
"455767304","45576730401","P2016101900000005","111083","1","1","P2016101900000005-0189"
"455767304","45576730401","P2016101900000005","100008","1","1","P2016101900000005-0168"
"455767304","45576730401","P2016101900000005","100433","1","1","P2016101900000005-0337"
"455767304","45576730401","P2016101900000005","108517","1","1","P2016101900000005-0328"
"455767304","45576730401","P2016101900000005","114747","1","1","P2016101900000005-0034"
"455767304","45576730401","P2016101900000005","108521","1","1","P2016101900000005-0091"
"455767304","45576730401","P2016101900000005","105011","1","1","P2016101900000005-0122"
"455767304","45576730401","P2016101900000005","103429","1","1","P2016101900000005-0377"
"455767304","45576730401","P2016101900000005","104221","1","1","P2016101900000005-0266"
"455767304","45576730401","P2016101900000005","103425","1","1","P2016101900000005-0492"
"455767304","45576730401","P2016101900000005","104971","1","1","P2016101900000005-0071"
"455767304","45576730401","P2016101900000005","114367","1","1","P2016101900000005-0262"
"455767304","45576730401","P2016101900000005","104965","1","1","P2016101900000005-0437"
"455767304","45576730401","P2016101900000005","112973","1","1","P2016101900000005-0430"
"455767304","45576730401","P2016101900000005","101115","1","1","P2016101900000005-0442"
"455767304","45576730401","P2016101900000005","103901","1","1","P2016101900000005-0088"
"455767304","45576730401","P2016101900000005","117441","1","1","P2016101900000005-0153"
"455767304","45576730401","P2016101900000005","111535","1","1","P2016101900000005-0149"
"455767304","45576730401","P2016101900000005","113829","1","1","P2016101900000005-0256"
"455767304","45576730401","P2016101900000005","106081","1","1","P2016101900000005-0295"
"455767304","45576730401","P2016101900000005","100004","1","1","P2016101900000005-0148"
"455767304","45576730401","P2016101900000005","103763","1","1","P2016101900000005-0307"
"455767304","45576730401","P2016101900000005","102579","1","1","P2016101900000005-0363"
"455767304","45576730401","P2016101900000005","113815","1","1","P2016101900000005-0029"
"455767304","45576730401","P2016101900000005","104509","1","1","P2016101900000005-0267"
"455767304","45576730401","P2016101900000005","108523","1","1","P2016101900000005-0379"
"455767304","45576730401","P2016101900000005","113819","1","1","P2016101900000005-0429"
"455767304","45576730401","P2016101900000005","109571","1","1","P2016101900000005-0049"
"455767304","45576730401","P2016101900000005","106275","1","1","P2016101900000005-0280"
"455767304","45576730401","P2016101900000005","114373","1","1","P2016101900000005-0265"
"455767304","45576730401","P2016101900000005","108221","1","1","P2016101900000005-0344"
"455767304","45576730401","P2016101900000005","101095","1","1","P2016101900000005-0263"
"455767304","45576730401","P2016101900000005","100435","1","1","P2016101900000005-0464"
"455767304","45576730401","P2016101900000005","112693","1","1","P2016101900000005-0432"
"455767304","45576730401","P2016101900000005","115333","1","1","P2016101900000005-0461"
"455767304","45576730401","P2016101900000005","114185","1","1","P2016101900000005-0003"
"455767304","45576730401","P2016101900000005","106321","1","1","P2016101900000005-0247"
"455767304","45576730401","P2016101900000005","108515","1","1","P2016101900000005-0364"
"455767304","45576730401","P2016101900000005","114707","1","1","P2016101900000005-0434"
"455767304","45576730401","P2016101900000005","106247","1","1","P2016101900000005-0048"
"455767304","45576730401","P2016101900000005","108547","1","1","P2016101900000005-0448"
"455767304","45576730401","P2016101900000005","114741","1","1","P2016101900000005-0454"
"455767304","45576730401","P2016101900000005","101613","1","1","P2016101900000005-0179"
"455767304","45576730401","P2016101900000005","101349","1","1","P2016101900000005-0190"
"455767304","45576730401","P2016101900000005","104545","1","1","P2016101900000005-0123"
"455767304","45576730401","P2016101900000005","110373","1","1","P2016101900000005-0398"
"455767304","45576730401","P2016101900000005","106225","1","1","P2016101900000005-0426"
"455767304","45576730401","P2016101900000005","117433","1","1","P2016101900000005-0446"
"455767304","45576730401","P2016101900000005","100953","1","1","P2016101900000005-0241"
"455767304","45576730401","P2016101900000005","114183","1","1","P2016101900000005-0070"
"455767304","45576730401","P2016101900000005","115377","1","1","P2016101900000005-0438"
"455767304","45576730401","P2016101900000005","101121","1","1","P2016101900000005-0439"
"455767304","45576730401","P2016101900000005","101459","1","1","P2016101900000005-0255"
"455767304","45576730401","P2016101900000005","112963","1","1","P2016101900000005-0401"
"455767304","45576730401","P2016101900000005","103141","1","1","P2016101900000005-0014"
"455767304","45576730401","P2016101900000005","116159","1","1","P2016101900000005-0221"
"455767304","45576730401","P2016101900000005","109379","1","1","P2016101900000005-0208"
"455767304","45576730401","P2016101900000005","110377","1","1","P2016101900000005-0412"
"455767304","45576730401","P2016101900000005","114577","1","1","P2016101900000005-0078"
"455767304","45576730401","P2016101900000005","117439","1","1","P2016101900000005-0238"
"455767304","45576730401","P2016101900000005","111475","1","1","P2016101900000005-0482"
"455767304","45576730401","P2016101900000005","118041","1","1","P2016101900000005-0009"
"455767304","45576730401","P2016101900000005","114369","1","1","P2016101900000005-0170"
"455767304","45576730401","P2016101900000005","108505","1","1","P2016101900000005-0331"
"455767304","45576730401","P2016101900000005","114323","1","1","P2016101900000005-0126"
"455767304","45576730401","P2016101900000005","104531","1","1","P2016101900000005-0213"
"455767304","45576730401","P2016101900000005","108341","1","1","P2016101900000005-0017"
"455767304","45576730401","P2016101900000005","105353","1","1","P2016101900000005-0356"
"455767304","45576730401","P2016101900000005","106065","1","1","P2016101900000005-0023"
"455767304","45576730401","P2016101900000005","106211","1","1","P2016101900000005-0080"
"455767304","45576730401","P2016101900000005","106187","1","1","P2016101900000005-0462"
"455767304","45576730401","P2016101900000005","108153","1","1","P2016101900000005-0038"
"455767304","45576730401","P2016101900000005","113793","1","1","P2016101900000005-0151"
"455767304","45576730401","P2016101900000005","114109","1","1","P2016101900000005-0349"
"455767304","45576730401","P2016101900000005","111103","1","1","P2016101900000005-0261"
"455767304","45576730401","P2016101900000005","114134","1","1","P2016101900000005-0102"
"455767304","45576730401","P2016101900000005","108117","1","1","P2016101900000005-0333"
"455767304","45576730401","P2016101900000005","111781","1","1","P2016101900000005-0317"
"455767304","45576730401","P2016101900000005","117423","1","1","P2016101900000005-0028"
"455767304","45576730401","P2016101900000005","108109","1","1","P2016101900000005-0341"
"455767304","45576730401","P2016101900000005","109459","1","1","P2016101900000005-0274"
"455767304","45576730401","P2016101900000005","100883","1","1","P2016101900000005-0007"
"455767304","45576730401","P2016101900000005","111043","1","1","P2016101900000005-0324"
"455767304","45576730401","P2016101900000005","101233","1","1","P2016101900000005-0186"
"455767304","45576730401","P2016101900000005","108171","1","1","P2016101900000005-0011"
"455767304","45576730401","P2016101900000005","113813","1","1","P2016101900000005-0465"
"455767304","45576730401","P2016101900000005","116309","1","1","P2016101900000005-0120"
"455767304","45576730401","P2016101900000005","101225","1","1","P2016101900000005-0499"
"455767304","45576730401","P2016101900000005","111483","1","1","P2016101900000005-0116"
"455767304","45576730401","P2016101900000005","104165","1","1","P2016101900000005-0210"
"455767304","45576730401","P2016101900000005","113219","1","1","P2016101900000005-0366"
"455767304","45576730401","P2016101900000005","104541","1","1","P2016101900000005-0232"
"455767304","45576730401","P2016101900000005","108545","1","1","P2016101900000005-0202"
"455767304","45576730401","P2016101900000005","114132","1","1","P2016101900000005-0367"
"455767304","45576730401","P2016101900000005","114169","1","1","P2016101900000005-0046"
"455767304","45576730401","P2016101900000005","108543","1","1","P2016101900000005-0411"
"455767304","45576730401","P2016101900000005","113823","1","1","P2016101900000005-0226"
"455767304","45576730401","P2016101900000005","104517","1","1","P2016101900000005-0253"
"455767304","45576730401","P2016101900000005","100967","1","1","P2016101900000005-0392"
"455767304","45576730401","P2016101900000005","106077","1","1","P2016101900000005-0043"
"455767304","45576730401","P2016101900000005","101123","1","1","P2016101900000005-0272"
"455767304","45576730401","P2016101900000005","117443","1","1","P2016101900000005-0410"
"455767304","45576730401","P2016101900000005","108115","1","1","P2016101900000005-0458"
"455767304","45576730401","P2016101900000005","100969","1","1","P2016101900000005-0002"
"455767304","45576730401","P2016101900000005","105333","1","1","P2016101900000005-0155"
"455767304","45576730401","P2016101900000005","112961","1","1","P2016101900000005-0467"
"455767304","45576730401","P2016101900000005","104179","1","1","P2016101900000005-0389"
"455767304","45576730401","P2016101900000005","115341","1","1","P2016101900000005-0006"
"455767304","45576730401","P2016101900000005","113139","1","1","P2016101900000005-0387"
"455767304","45576730401","P2016101900000005","111057","1","1","P2016101900000005-0030"
"455767304","45576730401","P2016101900000005","103497","1","1","P2016101900000005-0459"
"455767304","45576730401","P2016101900000005","110379","1","1","P2016101900000005-0406"
"455767304","45576730401","P2016101900000005","108527","1","1","P2016101900000005-0140"
"455767304","45576730401","P2016101900000005","103487","1","1","P2016101900000005-0106"
"455767304","45576730401","P2016101900000005","114173","1","1","P2016101900000005-0074"
"455767304","45576730401","P2016101900000005","115349","1","1","P2016101900000005-0375"
"455767304","45576730401","P2016101900000005","111039","1","1","P2016101900000005-0296"
"455767304","45576730401","P2016101900000005","100987","1","1","P2016101900000005-0453"
"455767304","45576730401","P2016101900000005","109457","1","1","P2016101900000005-0444"
"455767304","45576730401","P2016101900000005","106209","1","1","P2016101900000005-0419"
"455767304","45576730401","P2016101900000005","103337","1","1","P2016101900000005-0388"
"455767304","45576730401","P2016101900000005","114397","1","1","P2016101900000005-0382"
"455767304","45576730401","P2016101900000005","115339","1","1","P2016101900000005-0225"
"455767304","45576730401","P2016101900000005","116123","1","1","P2016101900000005-0018"
"455767304","45576730401","P2016101900000005","113787","1","1","P2016101900000005-0360"
"455767304","45576730401","P2016101900000005","115891","1","1","P2016101900000005-0012"
"455767304","45576730401","P2016101900000005","101325","1","1","P2016101900000005-0433"
"455767304","45576730401","P2016101900000005","115359","1","1","P2016101900000005-0060"
"455767304","45576730401","P2016101900000005","109565","1","1","P2016101900000005-0418"
"455767304","45576730401","P2016101900000005","101245","1","1","P2016101900000005-0222"
"455767304","45576730401","P2016101900000005","113807","1","1","P2016101900000005-0203"
"455767304","45576730401","P2016101900000005","100981","1","1","P2016101900000005-0016"
"455767304","45576730401","P2016101900000005","100985","1","1","P2016101900000005-0205"
"455767304","45576730401","P2016101900000005","108507","1","1","P2016101900000005-0368"
"455767304","45576730401","P2016101900000005","107287","1","1","P2016101900000005-0472"
"455767304","45576730401","P2016101900000005","116351","1","1","P2016101900000005-0395"
"455767304","45576730401","P2016101900000005","116315","1","1","P2016101900000005-0147"
"455767304","45576730401","P2016101900000005","104547","1","1","P2016101900000005-0054"
"455767304","45576730401","P2016101900000005","109409","1","1","P2016101900000005-0084"
"455767304","45576730401","P2016101900000005","109567","1","1","P2016101900000005-0057"
"455767304","45576730401","P2016101900000005","104121","1","1","P2016101900000005-0320"
"455767304","45576730401","P2016101900000005","116323","1","1","P2016101900000005-0067"
"455767304","45576730401","P2016101900000005","108519","1","1","P2016101900000005-0156"
"455767304","45576730401","P2016101900000005","111145","1","1","P2016101900000005-0354"
"455767304","45576730401","P2016101900000005","107241","1","1","P2016101900000005-0494"
"455767304","45576730401","P2016101900000005","108513","1","1","P2016101900000005-0380"
"455767304","45576730401","P2016101900000005","108531","1","1","P2016101900000005-0427"
"455767304","45576730401","P2016101900000005","117397","1","1","P2016101900000005-0468"
"455767304","45576730401","P2016101900000005","100921","1","1","P2016101900000005-0373"
"455767304","45576730401","P2016101900000005","108529","1","1","P2016101900000005-0230"
"455767304","45576730401","P2016101900000005","113795","1","1","P2016101900000005-0355"
"455767304","45576730401","P2016101900000005","112967","1","1","P2016101900000005-0109"
"455767304","45576730401","P2016101900000005","112965","1","1","P2016101900000005-0052"
"455767304","45576730401","P2016101900000005","104175","1","1","P2016101900000005-0488"
"455767304","45576730401","P2016101900000005","100973","1","1","P2016101900000005-0413"
"455767304","45576730401","P2016101900000005","108255","1","1","P2016101900000005-0496"
"455767304","45576730401","P2016101900000005","111185","1","1","P2016101900000005-0118"
"455767304","45576730401","P2016101900000005","112971","1","1","P2016101900000005-0163"
"455767304","45576730401","P2016101900000005","114335","1","1","P2016101900000005-0335"
"455767304","45576730401","P2016101900000005","114179","1","1","P2016101900000005-0414"
"455767304","45576730401","P2016101900000005","101609","1","1","P2016101900000005-0358"
"455767304","45576730401","P2016101900000005","100955","1","1","P2016101900000005-0305"
"455767304","45576730401","P2016101900000005","104539","1","1","P2016101900000005-0061"
"455767304","45576730401","P2016101900000005","108557","1","1","P2016101900000005-0095"
"455767304","45576730401","P2016101900000005","101125","1","1","P2016101900000005-0302"
"455767304","45576730401","P2016101900000005","114165","1","1","P2016101900000005-0421"
"455767304","45576730401","P2016101900000005","117667","1","1","P2016101900000005-0025"
"455767304","45576730401","P2016101900000005","104483","1","1","P2016101900000005-0470"
"455767304","45576730401","P2016101900000005","117429","1","1","P2016101900000005-0378"
"455767304","45576730401","P2016101900000005","102551","1","1","P2016101900000005-0297"
"455767304","45576730401","P2016101900000005","113281","1","1","P2016101900000005-0121"
"455767304","45576730401","P2016101900000005","108541","1","1","P2016101900000005-0386"
"455767304","45576730401","P2016101900000005","114573","1","1","P2016101900000005-0293"
"455767304","45576730401","P2016101900000005","101625","1","1","P2016101900000005-0227"
"455767304","45576730401","P2016101900000005","113167","1","1","P2016101900000005-0005"
"455767304","45576730401","P2016101900000005","113187","1","1","P2016101900000005-0008"
"455767304","45576730401","P2016101900000005","101209","1","1","P2016101900000005-0277"
"455767304","45576730401","P2016101900000005","100911","1","1","P2016101900000005-0403"
"455767304","45576730401","P2016101900000005","108225","1","1","P2016101900000005-0396"
"455767304","45576730401","P2016101900000005","109389","1","1","P2016101900000005-0111"
"455767304","45576730401","P2016101900000005","105335","1","1","P2016101900000005-0400"
"455767304","45576730401","P2016101900000005","111051","1","1","P2016101900000005-0271"
"455767304","45576730401","P2016101900000005","117639","1","1","P2016101900000005-0484"
"455767304","45576730401","P2016101900000005","106319","1","1","P2016101900000005-0154"
"455767304","45576730401","P2016101900000005","109513","1","1","P2016101900000005-0441"
"455767304","45576730401","P2016101900000005","112703","1","1","P2016101900000005-0309"
"455767304","45576730401","P2016101900000005","109429","1","1","P2016101900000005-0199"
"455767304","45576730401","P2016101900000005","109443","1","1","P2016101900000005-0119"
"455767304","45576730401","P2016101900000005","108487","1","1","P2016101900000005-0077"
"455767304","45576730401","P2016101900000005","114053","1","1","P2016101900000005-0314"
"455767304","45576730401","P2016101900000005","116787","1","1","P2016101900000005-0306"
"455767304","45576730401","P2016101900000005","115361","1","1","P2016101900000005-0117"
"455767304","45576730401","P2016101900000005","117445","1","1","P2016101900000005-0031"
"455767304","45576730401","P2016101900000005","105019","1","1","P2016101900000005-0376"
"455767304","45576730401","P2016101900000005","103421","1","1","P2016101900000005-0035"
"455767304","45576730401","P2016101900000005","116341","1","1","P2016101900000005-0455"
"455767304","45576730401","P2016101900000005","112369","1","1","P2016101900000005-0133"
"455767304","45576730401","P2016101900000005","108235","1","1","P2016101900000005-0134"
"455767304","45576730401","P2016101900000005","113241","1","1","P2016101900000005-0268"
"455767304","45576730401","P2016101900000005","111485","1","1","P2016101900000005-0114"
"455767304","45576730401","P2016101900000005","106323","1","1","P2016101900000005-0105"
"455767304","45576730401","P2016101900000005","102567","1","1","P2016101900000005-0361"
"455767304","45576730401","P2016101900000005","113127","1","1","P2016101900000005-0399"
"455767304","45576730401","P2016101900000005","111041","1","1","P2016101900000005-0037"
"455767304","45576730401","P2016101900000005","113817","1","1","P2016101900000005-0055"
"455767304","45576730401","P2016101900000005","105607","1","1","P2016101900000005-0127"
"455767304","45576730401","P2016101900000005","102587","1","1","P2016101900000005-0019"
"455767304","45576730401","P2016101900000005","105943","1","1","P2016101900000005-0124"
"455767304","45576730401","P2016101900000005","103423","1","1","P2016101900000005-0144"
"455767304","45576730401","P2016101900000005","113799","1","1","P2016101900000005-0178"
"455767304","45576730401","P2016101900000005","108343","1","1","P2016101900000005-0197"
"455767304","45576730401","P2016101900000005","106189","1","1","P2016101900000005-0485"
"455767304","45576730401","P2016101900000005","101099","1","1","P2016101900000005-0198"
"455767304","45576730401","P2016101900000005","103431","1","1","P2016101900000005-0130"
"455767304","45576730401","P2016101900000005","109561","1","1","P2016101900000005-0187"
"455767304","45576730401","P2016101900000005","106221","1","1","P2016101900000005-0094"
"455767304","45576730401","P2016101900000005","114757","1","1","P2016101900000005-0100"
"455767304","45576730401","P2016101900000005","106193","1","1","P2016101900000005-0064"
"455767304","45576730401","P2016101900000005","105371","1","1","P2016101900000005-0152"
"455767304","45576730401","P2016101900000005","114337","1","1","P2016101900000005-0214"
"455767304","45576730401","P2016101900000005","105927","1","1","P2016101900000005-0047"
"455767304","45576730401","P2016101900000005","115533","1","1","P2016101900000005-0110"
"455767304","45576730401","P2016101900000005","100963","1","1","P2016101900000005-0353"
"455767304","45576730401","P2016101900000005","102595","1","1","P2016101900000005-0351"
"455767304","45576730401","P2016101900000005","100975","1","1","P2016101900000005-0313"
"455767304","45576730401","P2016101900000005","107264","1","1","P2016101900000005-0251"
"455767304","45576730401","P2016101900000005","116295","1","1","P2016101900000005-0032"
"455767304","45576730401","P2016101900000005","107291","1","1","P2016101900000005-0407"
"455767304","45576730401","P2016101900000005","108233","1","1","P2016101900000005-0497"
"455767304","45576730401","P2016101900000005","109433","1","1","P2016101900000005-0192"
"455767304","45576730401","P2016101900000005","114961","1","1","P2016101900000005-0245"
"455767304","45576730401","P2016101900000005","104967","1","1","P2016101900000005-0161"
"455767304","45576730401","P2016101900000005","112699","1","1","P2016101900000005-0273"
"455767304","45576730401","P2016101900000005","113009","1","1","P2016101900000005-0282"
"455767304","45576730401","P2016101900000005","100989","1","1","P2016101900000005-0218"
"455767304","45576730401","P2016101900000005","101119","1","1","P2016101900000005-0258"
"455767304","45576730401","P2016101900000005","107279","1","1","P2016101900000005-0099"
"455767304","45576730401","P2016101900000005","114067","1","1","P2016101900000005-0289"
"455767304","45576730401","P2016101900000005","109407","1","1","P2016101900000005-0056"
"455767304","45576730401","P2016101900000005","108525","1","1","P2016101900000005-0159"
"455767304","45576730401","P2016101900000005","117431","1","1","P2016101900000005-0383"
"455767304","45576730401","P2016101900000005","102603","1","1","P2016101900000005-0201"
"455767304","45576730401","P2016101900000005","114317","1","1","P2016101900000005-0357"
"455767304","45576730401","P2016101900000005","102583","1","1","P2016101900000005-0244"
"455767304","45576730401","P2016101900000005","104529","1","1","P2016101900000005-0381"
"455767304","45576730401","P2016101900000005","109573","1","1","P2016101900000005-0167"
"455767304","45576730401","P2016101900000005","117775","1","1","P2016101900000005-0191"
"455767304","45576730401","P2016101900000005","111805","1","1","P2016101900000005-0374"
"455767304","45576730401","P2016101900000005","107265","1","1","P2016101900000005-0299"
"455767304","45576730401","P2016101900000005","114919","1","1","P2016101900000005-0171"
"455767304","45576730401","P2016101900000005","115549","1","1","P2016101900000005-0469"
"455767304","45576730401","P2016101900000005","100007","1","1","P2016101900000005-0216"
"455767304","45576730401","P2016101900000005","105329","1","1","P2016101900000005-0129"
"455767304","45576730401","P2016101900000005","114927","1","1","P2016101900000005-0233"
"455767304","45576730401","P2016101900000005","108229","1","1","P2016101900000005-0319"
"455767304","45576730401","P2016101900000005","111175","1","1","P2016101900000005-0010"
"455767304","45576730401","P2016101900000005","116307","1","1","P2016101900000005-0310"
"455767304","45576730401","P2016101900000005","108185","1","1","P2016101900000005-0021"
"455767304","45576730401","P2016101900000005","116361","1","1","P2016101900000005-0397"
"455767304","45576730401","P2016101900000005","106171","1","1","P2016101900000005-0142"
"455767304","45576730401","P2016101900000005","111733","1","1","P2016101900000005-0196"
"455767304","45576730401","P2016101900000005","115379","1","1","P2016101900000005-0290"
"455767304","45576730401","P2016101900000005","102557","1","1","P2016101900000005-0254"
"455767304","45576730401","P2016101900000005","100965","1","1","P2016101900000005-0243"
"455767304","45576730401","P2016101900000005","101477","1","1","P2016101900000005-0440"
"455767304","45576730401","P2016101900000005","108219","1","1","P2016101900000005-0180"
"455767304","45576730401","P2016101900000005","111541","1","1","P2016101900000005-0026"
"455767304","45576730401","P2016101900000005","112955","1","1","P2016101900000005-0476"
"455767304","45576730401","P2016101900000005","115357","1","1","P2016101900000005-0240"
"455767304","45576730401","P2016101900000005","101093","1","1","P2016101900000005-0242"
"455767304","45576730401","P2016101900000005","106207","1","1","P2016101900000005-0138"
"455767304","45576730401","P2016101900000005","115381","1","1","P2016101900000005-0415"
"455767304","45576730401","P2016101900000005","113775","1","1","P2016101900000005-0435"
"455767304","45576730401","P2016101900000005","114971","1","1","P2016101900000005-0107"
"455767304","45576730401","P2016101900000005","112977","1","1","P2016101900000005-0284"
"455767304","45576730401","P2016101900000005","118063","1","1","P2016101900000005-0286"
"455767304","45576730401","P2016101900000005","105005","1","1","P2016101900000005-0326"
"455767304","45576730401","P2016101900000005","116289","1","1","P2016101900000005-0096"
"455767304","45576730401","P2016101900000005","101101","1","1","P2016101900000005-0090"
"455767304","45576730401","P2016101900000005","104493","1","1","P2016101900000005-0350"
"455767304","45576730401","P2016101900000005","103481","1","1","P2016101900000005-0336"
"455767304","45576730401","P2016101900000005","115369","1","1","P2016101900000005-0092"
"455767304","45576730401","P2016101900000005","109451","1","1","P2016101900000005-0228"
"455767304","45576730401","P2016101900000005","108139","1","1","P2016101900000005-0478"
"455767304","45576730401","P2016101900000005","105365","1","1","P2016101900000005-0131"
"455767304","45576730401","P2016101900000005","107231","1","1","P2016101900000005-0490"
"455767304","45576730401","P2016101900000005","114967","1","1","P2016101900000005-0288"
"455767304","45576730401","P2016101900000005","112957","1","1","P2016101900000005-0445"
"455767304","45576730401","P2016101900000005","100021","1","1","P2016101900000005-0040"
"455767304","45576730401","P2016101900000005","101435","1","1","P2016101900000005-0491"
"455767304","45576730401","P2016101900000005","100001","1","1","P2016101900000005-0089"
"455767304","45576730401","P2016101900000005","114141","1","1","P2016101900000005-0330"
"455767304","45576730401","P2016101900000005","108511","1","1","P2016101900000005-0041"
"455767304","45576730401","P2016101900000005","114363","1","1","P2016101900000005-0164"
"455767304","45576730401","P2016101900000005","114709","1","1","P2016101900000005-0128"
"455767304","45576730401","P2016101900000005","102577","1","1","P2016101900000005-0291"
"455767304","45576730401","P2016101900000005","113809","1","1","P2016101900000005-0236"
"455767304","45576730401","P2016101900000005","116357","1","1","P2016101900000005-0085"
"455767304","45576730401","P2016101900000005","109921","1","1","P2016101900000005-0209"
"455767304","45576730401","P2016101900000005","113119","1","1","P2016101900000005-0365"
"455767304","45576730401","P2016101900000005","108137","1","1","P2016101900000005-0145"
"455767304","45576730401","P2016101900000005","114339","1","1","P2016101900000005-0345"
"455767304","45576730401","P2016101900000005","103491","1","1","P2016101900000005-0204"
"455767304","45576730401","P2016101900000005","111129","1","1","P2016101900000005-0136"
"455767304","45576730401","P2016101900000005","110205","1","1","P2016101900000005-0075"
"455767304","45576730401","P2016101900000005","101129","1","1","P2016101900000005-0139"
"455767304","45576730401","P2016101900000005","117447","1","1","P2016101900000005-0215"
"455767304","45576730401","P2016101900000005","108555","1","1","P2016101900000005-0185"
"455767304","45576730401","P2016101900000005","102613","1","1","P2016101900000005-0137"
"455767304","45576730401","P2016101900000005","106271","1","1","P2016101900000005-0104"
"455767304","45576730401","P2016101900000005","114571","1","1","P2016101900000005-0081"
"455767304","45576730401","P2016101900000005","107277","1","1","P2016101900000005-0093"
"455767304","45576730401","P2016101900000005","112695","1","1","P2016101900000005-0051"
"455767304","45576730401","P2016101900000005","114965","1","1","P2016101900000005-0174"
"455767304","45576730401","P2016101900000005","109437","1","1","P2016101900000005-0500"
"455767304","45576730401","P2016101900000005","101127","1","1","P2016101900000005-0065"
"455767304","45576730401","P2016101900000005","104549","1","1","P2016101900000005-0303"
"455767304","45576730401","P2016101900000005","109405","1","1","P2016101900000005-0177"
"455767304","45576730401","P2016101900000005","110383","1","1","P2016101900000005-0312"
"455767304","45576730401","P2016101900000005","114321","1","1","P2016101900000005-0450"
"455767304","45576730401","P2016101900000005","108149","1","1","P2016101900000005-0300"
