"YYBM","PSDBM","PSDBH","YPBM","SCPH","CRKSL","PSDMXBH"
"455755610","45575561001","P2016101400000002","131201","1","1","P2016101400000002-0847"
"455755610","45575561001","P2016101400000002","127209","1","1","P2016101400000002-0927"
"455755610","45575561001","P2016101400000002","121807","1","1","P2016101400000002-0618"
"455755610","45575561001","P2016101400000002","100961","1","1","P2016101400000002-0081"
"455755610","45575561001","P2016101400000002","133131","1","1","P2016101400000002-0096"
"455755610","45575561001","P2016101400000002","105373","1","1","P2016101400000002-0678"
"455755610","45575561001","P2016101400000002","100971","1","1","P2016101400000002-0316"
"455755610","45575561001","P2016101400000002","137863","1","1","P2016101400000002-0074"
"455755610","45575561001","P2016101400000002","134229","1","1","P2016101400000002-0829"
"455755610","45575561001","P2016101400000002","100004","1","1","P2016101400000002-0830"
"455755610","45575561001","P2016101400000002","134093","1","1","P2016101400000002-0848"
"455755610","45575561001","P2016101400000002","134639","1","1","P2016101400000002-0792"
"455755610","45575561001","P2016101400000002","100969","1","1","P2016101400000002-0410"
"455755610","45575561001","P2016101400000002","120545","1","1","P2016101400000002-0754"
"455755610","45575561001","P2016101400000002","128205","1","1","P2016101400000002-0127"
"455755610","45575561001","P2016101400000002","105367","1","1","P2016101400000002-0090"
"455755610","45575561001","P2016101400000002","111773","1","1","P2016101400000002-0521"
"455755610","45575561001","P2016101400000002","110357","1","1","P2016101400000002-0121"
"455755610","45575561001","P2016101400000002","134375","1","1","P2016101400000002-0838"
"455755610","45575561001","P2016101400000002","136731","1","1","P2016101400000002-0085"
"455755610","45575561001","P2016101400000002","130029","1","1","P2016101400000002-0720"
"455755610","45575561001","P2016101400000002","123125","1","1","P2016101400000002-0966"
"455755610","45575561001","P2016101400000002","117447","1","1","P2016101400000002-0918"
"455755610","45575561001","P2016101400000002","104219","1","1","P2016101400000002-0620"
"455755610","45575561001","P2016101400000002","115359","1","1","P2016101400000002-0481"
"455755610","45575561001","P2016101400000002","129409","1","1","P2016101400000002-0705"
"455755610","45575561001","P2016101400000002","114053","1","1","P2016101400000002-0273"
"455755610","45575561001","P2016101400000002","123259","1","1","P2016101400000002-0812"
"455755610","45575561001","P2016101400000002","101327","1","1","P2016101400000002-0041"
"455755610","45575561001","P2016101400000002","101127","1","1","P2016101400000002-0315"
"455755610","45575561001","P2016101400000002","109437","1","1","P2016101400000002-0568"
"455755610","45575561001","P2016101400000002","102553","1","1","P2016101400000002-0378"
"455755610","45575561001","P2016101400000002","108529","1","1","P2016101400000002-0320"
"455755610","45575561001","P2016101400000002","116309","1","1","P2016101400000002-0671"
"455755610","45575561001","P2016101400000002","118979","1","1","P2016101400000002-0633"
"455755610","45575561001","P2016101400000002","104185","1","1","P2016101400000002-0177"
"455755610","45575561001","P2016101400000002","103491","1","1","P2016101400000002-0542"
"455755610","45575561001","P2016101400000002","119227","1","1","P2016101400000002-0221"
"455755610","45575561001","P2016101400000002","108513","1","1","P2016101400000002-0937"
"455755610","45575561001","P2016101400000002","108117","1","1","P2016101400000002-0394"
"455755610","45575561001","P2016101400000002","103251","1","1","P2016101400000002-0533"
"455755610","45575561001","P2016101400000002","110373","1","1","P2016101400000002-0923"
"455755610","45575561001","P2016101400000002","108525","1","1","P2016101400000002-0897"
"455755610","45575561001","P2016101400000002","128991","1","1","P2016101400000002-0902"
"455755610","45575561001","P2016101400000002","103481","1","1","P2016101400000002-0322"
"455755610","45575561001","P2016101400000002","119223","1","1","P2016101400000002-0113"
"455755610","45575561001","P2016101400000002","133123","1","1","P2016101400000002-0697"
"455755610","45575561001","P2016101400000002","118987","1","1","P2016101400000002-0243"
"455755610","45575561001","P2016101400000002","119871","1","1","P2016101400000002-0108"
"455755610","45575561001","P2016101400000002","128187","1","1","P2016101400000002-0183"
"455755610","45575561001","P2016101400000002","132795","1","1","P2016101400000002-0903"
"455755610","45575561001","P2016101400000002","119547","1","1","P2016101400000002-0206"
"455755610","45575561001","P2016101400000002","100933","1","1","P2016101400000002-0331"
"455755610","45575561001","P2016101400000002","102587","1","1","P2016101400000002-0872"
"455755610","45575561001","P2016101400000002","117587","1","1","P2016101400000002-0952"
"455755610","45575561001","P2016101400000002","100008","1","1","P2016101400000002-0866"
"455755610","45575561001","P2016101400000002","111523","1","1","P2016101400000002-0709"
"455755610","45575561001","P2016101400000002","129647","1","1","P2016101400000002-0391"
"455755610","45575561001","P2016101400000002","109407","1","1","P2016101400000002-0437"
"455755610","45575561001","P2016101400000002","119303","1","1","P2016101400000002-0285"
"455755610","45575561001","P2016101400000002","119233","1","1","P2016101400000002-0942"
"455755610","45575561001","P2016101400000002","118949","1","1","P2016101400000002-0207"
"455755610","45575561001","P2016101400000002","124883","1","1","P2016101400000002-0025"
"455755610","45575561001","P2016101400000002","100985","1","1","P2016101400000002-0645"
"455755610","45575561001","P2016101400000002","130905","1","1","P2016101400000002-0274"
"455755610","45575561001","P2016101400000002","114397","1","1","P2016101400000002-0234"
"455755610","45575561001","P2016101400000002","129613","1","1","P2016101400000002-0513"
"455755610","45575561001","P2016101400000002","109451","1","1","P2016101400000002-0398"
"455755610","45575561001","P2016101400000002","106133","1","1","P2016101400000002-0138"
"455755610","45575561001","P2016101400000002","123261","1","1","P2016101400000002-0610"
"455755610","45575561001","P2016101400000002","101245","1","1","P2016101400000002-0473"
"455755610","45575561001","P2016101400000002","134261","1","1","P2016101400000002-0149"
"455755610","45575561001","P2016101400000002","119021","1","1","P2016101400000002-0676"
"455755610","45575561001","P2016101400000002","128191","1","1","P2016101400000002-0636"
"455755610","45575561001","P2016101400000002","113219","1","1","P2016101400000002-0742"
"455755610","45575561001","P2016101400000002","101611","1","1","P2016101400000002-0242"
"455755610","45575561001","P2016101400000002","127641","1","1","P2016101400000002-0032"
"455755610","45575561001","P2016101400000002","127643","1","1","P2016101400000002-0078"
"455755610","45575561001","P2016101400000002","111125","1","1","P2016101400000002-0318"
"455755610","45575561001","P2016101400000002","128183","1","1","P2016101400000002-0933"
"455755610","45575561001","P2016101400000002","101125","1","1","P2016101400000002-1004"
"455755610","45575561001","P2016101400000002","109575","1","1","P2016101400000002-0920"
"455755610","45575561001","P2016101400000002","118985","1","1","P2016101400000002-0587"
"455755610","45575561001","P2016101400000002","129615","1","1","P2016101400000002-0823"
"455755610","45575561001","P2016101400000002","105357","1","1","P2016101400000002-0004"
"455755610","45575561001","P2016101400000002","115515","1","1","P2016101400000002-0622"
"455755610","45575561001","P2016101400000002","111049","1","1","P2016101400000002-0834"
"455755610","45575561001","P2016101400000002","115549","1","1","P2016101400000002-0599"
"455755610","45575561001","P2016101400000002","117775","1","1","P2016101400000002-0700"
"455755610","45575561001","P2016101400000002","124031","1","1","P2016101400000002-0483"
"455755610","45575561001","P2016101400000002","109409","1","1","P2016101400000002-0670"
"455755610","45575561001","P2016101400000002","134201","1","1","P2016101400000002-0365"
"455755610","45575561001","P2016101400000002","113817","1","1","P2016101400000002-0425"
"455755610","45575561001","P2016101400000002","130897","1","1","P2016101400000002-0282"
"455755610","45575561001","P2016101400000002","101233","1","1","P2016101400000002-0463"
"455755610","45575561001","P2016101400000002","107289","1","1","P2016101400000002-0170"
"455755610","45575561001","P2016101400000002","103431","1","1","P2016101400000002-0105"
"455755610","45575561001","P2016101400000002","114371","1","1","P2016101400000002-0324"
"455755610","45575561001","P2016101400000002","127683","1","1","P2016101400000002-0728"
"455755610","45575561001","P2016101400000002","102565","1","1","P2016101400000002-1019"
"455755610","45575561001","P2016101400000002","104533","1","1","P2016101400000002-0390"
"455755610","45575561001","P2016101400000002","133857","1","1","P2016101400000002-0386"
"455755610","45575561001","P2016101400000002","119773","1","1","P2016101400000002-0193"
"455755610","45575561001","P2016101400000002","119649","1","1","P2016101400000002-0871"
"455755610","45575561001","P2016101400000002","116341","1","1","P2016101400000002-0139"
"455755610","45575561001","P2016101400000002","120783","1","1","P2016101400000002-0075"
"455755610","45575561001","P2016101400000002","109455","1","1","P2016101400000002-0021"
"455755610","45575561001","P2016101400000002","109433","1","1","P2016101400000002-0852"
"455755610","45575561001","P2016101400000002","113775","1","1","P2016101400000002-0791"
"455755610","45575561001","P2016101400000002","129457","1","1","P2016101400000002-0864"
"455755610","45575561001","P2016101400000002","134423","1","1","P2016101400000002-0982"
"455755610","45575561001","P2016101400000002","134637","1","1","P2016101400000002-0810"
"455755610","45575561001","P2016101400000002","119281","1","1","P2016101400000002-0445"
"455755610","45575561001","P2016101400000002","134343","1","1","P2016101400000002-0072"
"455755610","45575561001","P2016101400000002","101639","1","1","P2016101400000002-0373"
"455755610","45575561001","P2016101400000002","131705","1","1","P2016101400000002-0714"
"455755610","45575561001","P2016101400000002","119787","1","1","P2016101400000002-0115"
"455755610","45575561001","P2016101400000002","113793","1","1","P2016101400000002-0985"
"455755610","45575561001","P2016101400000002","101459","1","1","P2016101400000002-0988"
"455755610","45575561001","P2016101400000002","106325","1","1","P2016101400000002-0865"
"455755610","45575561001","P2016101400000002","121805","1","1","P2016101400000002-0281"
"455755610","45575561001","P2016101400000002","111051","1","1","P2016101400000002-0901"
"455755610","45575561001","P2016101400000002","131173","1","1","P2016101400000002-0153"
"455755610","45575561001","P2016101400000002","109569","1","1","P2016101400000002-0393"
"455755610","45575561001","P2016101400000002","130069","1","1","P2016101400000002-0718"
"455755610","45575561001","P2016101400000002","127625","1","1","P2016101400000002-0225"
"455755610","45575561001","P2016101400000002","119797","1","1","P2016101400000002-0723"
"455755610","45575561001","P2016101400000002","133139","1","1","P2016101400000002-0039"
"455755610","45575561001","P2016101400000002","128409","1","1","P2016101400000002-0478"
"455755610","45575561001","P2016101400000002","109537","1","1","P2016101400000002-0102"
"455755610","45575561001","P2016101400000002","121515","1","1","P2016101400000002-0228"
"455755610","45575561001","P2016101400000002","101119","1","1","P2016101400000002-0227"
"455755610","45575561001","P2016101400000002","104967","1","1","P2016101400000002-0760"
"455755610","45575561001","P2016101400000002","124969","1","1","P2016101400000002-0069"
"455755610","45575561001","P2016101400000002","119781","1","1","P2016101400000002-0997"
"455755610","45575561001","P2016101400000002","101454","1","1","P2016101400000002-0129"
"455755610","45575561001","P2016101400000002","118265","1","1","P2016101400000002-0338"
"455755610","45575561001","P2016101400000002","117823","1","1","P2016101400000002-0977"
"455755610","45575561001","P2016101400000002","117615","1","1","P2016101400000002-0743"
"455755610","45575561001","P2016101400000002","106079","1","1","P2016101400000002-1011"
"455755610","45575561001","P2016101400000002","134243","1","1","P2016101400000002-0016"
"455755610","45575561001","P2016101400000002","134269","1","1","P2016101400000002-0372"
"455755610","45575561001","P2016101400000002","114337","1","1","P2016101400000002-0371"
"455755610","45575561001","P2016101400000002","126221","1","1","P2016101400000002-0886"
"455755610","45575561001","P2016101400000002","136705","1","1","P2016101400000002-0783"
"455755610","45575561001","P2016101400000002","108219","1","1","P2016101400000002-0654"
"455755610","45575561001","P2016101400000002","119269","1","1","P2016101400000002-0262"
"455755610","45575561001","P2016101400000002","130073","1","1","P2016101400000002-0415"
"455755610","45575561001","P2016101400000002","119017","1","1","P2016101400000002-0869"
"455755610","45575561001","P2016101400000002","130901","1","1","P2016101400000002-0629"
"455755610","45575561001","P2016101400000002","118995","1","1","P2016101400000002-0100"
"455755610","45575561001","P2016101400000002","104509","1","1","P2016101400000002-0764"
"455755610","45575561001","P2016101400000002","108515","1","1","P2016101400000002-0738"
"455755610","45575561001","P2016101400000002","106265","1","1","P2016101400000002-0777"
"455755610","45575561001","P2016101400000002","123147","1","1","P2016101400000002-0749"
"455755610","45575561001","P2016101400000002","100893","1","1","P2016101400000002-0906"
"455755610","45575561001","P2016101400000002","119799","1","1","P2016101400000002-0215"
"455755610","45575561001","P2016101400000002","130413","1","1","P2016101400000002-0286"
"455755610","45575561001","P2016101400000002","100001","1","1","P2016101400000002-0785"
"455755610","45575561001","P2016101400000002","114755","1","1","P2016101400000002-0429"
"455755610","45575561001","P2016101400000002","111185","1","1","P2016101400000002-0203"
"455755610","45575561001","P2016101400000002","114317","1","1","P2016101400000002-0060"
"455755610","45575561001","P2016101400000002","136721","1","1","P2016101400000002-0948"
"455755610","45575561001","P2016101400000002","101435","1","1","P2016101400000002-0569"
"455755610","45575561001","P2016101400000002","102561","1","1","P2016101400000002-0818"
"455755610","45575561001","P2016101400000002","108343","1","1","P2016101400000002-0543"
"455755610","45575561001","P2016101400000002","111781","1","1","P2016101400000002-0188"
"455755610","45575561001","P2016101400000002","118961","1","1","P2016101400000002-0007"
"455755610","45575561001","P2016101400000002","118219","1","1","P2016101400000002-0860"
"455755610","45575561001","P2016101400000002","136729","1","1","P2016101400000002-0155"
"455755610","45575561001","P2016101400000002","114965","1","1","P2016101400000002-0981"
"455755610","45575561001","P2016101400000002","112967","1","1","P2016101400000002-0986"
"455755610","45575561001","P2016101400000002","134557","1","1","P2016101400000002-0698"
"455755610","45575561001","P2016101400000002","127169","1","1","P2016101400000002-0815"
"455755610","45575561001","P2016101400000002","106189","1","1","P2016101400000002-0301"
"455755610","45575561001","P2016101400000002","112975","1","1","P2016101400000002-0240"
"455755610","45575561001","P2016101400000002","120471","1","1","P2016101400000002-0790"
"455755610","45575561001","P2016101400000002","130701","1","1","P2016101400000002-0176"
"455755610","45575561001","P2016101400000002","130451","1","1","P2016101400000002-0955"
"455755610","45575561001","P2016101400000002","136767","1","1","P2016101400000002-0278"
"455755610","45575561001","P2016101400000002","131203","1","1","P2016101400000002-0067"
"455755610","45575561001","P2016101400000002","107237","1","1","P2016101400000002-0237"
"455755610","45575561001","P2016101400000002","128419","1","1","P2016101400000002-0411"
"455755610","45575561001","P2016101400000002","106209","1","1","P2016101400000002-0892"
"455755610","45575561001","P2016101400000002","112955","1","1","P2016101400000002-0248"
"455755610","45575561001","P2016101400000002","129617","1","1","P2016101400000002-0765"
"455755610","45575561001","P2016101400000002","126231","1","1","P2016101400000002-0553"
"455755610","45575561001","P2016101400000002","104531","1","1","P2016101400000002-0896"
"455755610","45575561001","P2016101400000002","119253","1","1","P2016101400000002-1022"
"455755610","45575561001","P2016101400000002","120481","1","1","P2016101400000002-0693"
"455755610","45575561001","P2016101400000002","127601","1","1","P2016101400000002-0546"
"455755610","45575561001","P2016101400000002","111123","1","1","P2016101400000002-0843"
"455755610","45575561001","P2016101400000002","106081","1","1","P2016101400000002-0009"
"455755610","45575561001","P2016101400000002","102541","1","1","P2016101400000002-0135"
"455755610","45575561001","P2016101400000002","110383","1","1","P2016101400000002-0967"
"455755610","45575561001","P2016101400000002","110379","1","1","P2016101400000002-0094"
"455755610","45575561001","P2016101400000002","101351","1","1","P2016101400000002-0186"
"455755610","45575561001","P2016101400000002","108517","1","1","P2016101400000002-0759"
"455755610","45575561001","P2016101400000002","114067","1","1","P2016101400000002-0118"
"455755610","45575561001","P2016101400000002","130529","1","1","P2016101400000002-0408"
"455755610","45575561001","P2016101400000002","135025","1","1","P2016101400000002-0797"
"455755610","45575561001","P2016101400000002","133129","1","1","P2016101400000002-0311"
"455755610","45575561001","P2016101400000002","129431","1","1","P2016101400000002-0384"
"455755610","45575561001","P2016101400000002","128963","1","1","P2016101400000002-0746"
"455755610","45575561001","P2016101400000002","102557","1","1","P2016101400000002-0497"
"455755610","45575561001","P2016101400000002","114707","1","1","P2016101400000002-0412"
"455755610","45575561001","P2016101400000002","107277","1","1","P2016101400000002-0562"
"455755610","45575561001","P2016101400000002","134459","1","1","P2016101400000002-0397"
"455755610","45575561001","P2016101400000002","117397","1","1","P2016101400000002-0369"
"455755610","45575561001","P2016101400000002","118969","1","1","P2016101400000002-0284"
"455755610","45575561001","P2016101400000002","116315","1","1","P2016101400000002-0584"
"455755610","45575561001","P2016101400000002","117443","1","1","P2016101400000002-0339"
"455755610","45575561001","P2016101400000002","106219","1","1","P2016101400000002-0321"
"455755610","45575561001","P2016101400000002","100921","1","1","P2016101400000002-0588"
"455755610","45575561001","P2016101400000002","127559","1","1","P2016101400000002-0229"
"455755610","45575561001","P2016101400000002","101095","1","1","P2016101400000002-0047"
"455755610","45575561001","P2016101400000002","110377","1","1","P2016101400000002-0608"
"455755610","45575561001","P2016101400000002","108543","1","1","P2016101400000002-0346"
"455755610","45575561001","P2016101400000002","129455","1","1","P2016101400000002-0348"
"455755610","45575561001","P2016101400000002","105011","1","1","P2016101400000002-0089"
"455755610","45575561001","P2016101400000002","130909","1","1","P2016101400000002-0669"
"455755610","45575561001","P2016101400000002","136791","1","1","P2016101400000002-0308"
"455755610","45575561001","P2016101400000002","136715","1","1","P2016101400000002-0055"
"455755610","45575561001","P2016101400000002","111485","1","1","P2016101400000002-0475"
"455755610","45575561001","P2016101400000002","126237","1","1","P2016101400000002-0979"
"455755610","45575561001","P2016101400000002","131719","1","1","P2016101400000002-0758"
"455755610","45575561001","P2016101400000002","123119","1","1","P2016101400000002-0677"
"455755610","45575561001","P2016101400000002","109389","1","1","P2016101400000002-0905"
"455755610","45575561001","P2016101400000002","106271","1","1","P2016101400000002-0621"
"455755610","45575561001","P2016101400000002","114757","1","1","P2016101400000002-0434"
"455755610","45575561001","P2016101400000002","130915","1","1","P2016101400000002-0831"
"455755610","45575561001","P2016101400000002","113173","1","1","P2016101400000002-0305"
"455755610","45575561001","P2016101400000002","113151","1","1","P2016101400000002-0120"
"455755610","45575561001","P2016101400000002","118245","1","1","P2016101400000002-0590"
"455755610","45575561001","P2016101400000002","106171","1","1","P2016101400000002-0632"
"455755610","45575561001","P2016101400000002","120475","1","1","P2016101400000002-0290"
"455755610","45575561001","P2016101400000002","114185","1","1","P2016101400000002-0702"
"455755610","45575561001","P2016101400000002","119783","1","1","P2016101400000002-0822"
"455755610","45575561001","P2016101400000002","127675","1","1","P2016101400000002-0673"
"455755610","45575561001","P2016101400000002","123137","1","1","P2016101400000002-0451"
"455755610","45575561001","P2016101400000002","100975","1","1","P2016101400000002-0644"
"455755610","45575561001","P2016101400000002","106193","1","1","P2016101400000002-0073"
"455755610","45575561001","P2016101400000002","101093","1","1","P2016101400000002-0450"
"455755610","45575561001","P2016101400000002","105607","1","1","P2016101400000002-1006"
"455755610","45575561001","P2016101400000002","112965","1","1","P2016101400000002-0405"
"455755610","45575561001","P2016101400000002","127555","1","1","P2016101400000002-0489"
"455755610","45575561001","P2016101400000002","111733","1","1","P2016101400000002-0236"
"455755610","45575561001","P2016101400000002","129441","1","1","P2016101400000002-0459"
"455755610","45575561001","P2016101400000002","120799","1","1","P2016101400000002-0941"
"455755610","45575561001","P2016101400000002","119239","1","1","P2016101400000002-0246"
"455755610","45575561001","P2016101400000002","116351","1","1","P2016101400000002-0307"
"455755610","45575561001","P2016101400000002","113005","1","1","P2016101400000002-0077"
"455755610","45575561001","P2016101400000002","119777","1","1","P2016101400000002-0352"
"455755610","45575561001","P2016101400000002","105005","1","1","P2016101400000002-0502"
"455755610","45575561001","P2016101400000002","115323","1","1","P2016101400000002-0202"
"455755610","45575561001","P2016101400000002","120029","1","1","P2016101400000002-0841"
"455755610","45575561001","P2016101400000002","119937","1","1","P2016101400000002-0485"
"455755610","45575561001","P2016101400000002","132813","1","1","P2016101400000002-0646"
"455755610","45575561001","P2016101400000002","118063","1","1","P2016101400000002-0917"
"455755610","45575561001","P2016101400000002","133867","1","1","P2016101400000002-0922"
"455755610","45575561001","P2016101400000002","114321","1","1","P2016101400000002-0014"
"455755610","45575561001","P2016101400000002","117419","1","1","P2016101400000002-0264"
"455755610","45575561001","P2016101400000002","106187","1","1","P2016101400000002-0184"
"455755610","45575561001","P2016101400000002","110381","1","1","P2016101400000002-0299"
"455755610","45575561001","P2016101400000002","114183","1","1","P2016101400000002-0110"
"455755610","45575561001","P2016101400000002","132585","1","1","P2016101400000002-0317"
"455755610","45575561001","P2016101400000002","130051","1","1","P2016101400000002-0970"
"455755610","45575561001","P2016101400000002","113243","1","1","P2016101400000002-0598"
"455755610","45575561001","P2016101400000002","133843","1","1","P2016101400000002-0259"
"455755610","45575561001","P2016101400000002","108255","1","1","P2016101400000002-0222"
"455755610","45575561001","P2016101400000002","136773","1","1","P2016101400000002-0145"
"455755610","45575561001","P2016101400000002","118753","1","1","P2016101400000002-0345"
"455755610","45575561001","P2016101400000002","100967","1","1","P2016101400000002-0664"
"455755610","45575561001","P2016101400000002","103337","1","1","P2016101400000002-0418"
"455755610","45575561001","P2016101400000002","112703","1","1","P2016101400000002-0828"
"455755610","45575561001","P2016101400000002","116805","1","1","P2016101400000002-0547"
"455755610","45575561001","P2016101400000002","136727","1","1","P2016101400000002-0045"
"455755610","45575561001","P2016101400000002","116363","1","1","P2016101400000002-0364"
"455755610","45575561001","P2016101400000002","129635","1","1","P2016101400000002-0256"
"455755610","45575561001","P2016101400000002","113819","1","1","P2016101400000002-0808"
"455755610","45575561001","P2016101400000002","133849","1","1","P2016101400000002-0005"
"455755610","45575561001","P2016101400000002","114599","1","1","P2016101400000002-0524"
"455755610","45575561001","P2016101400000002","103759","1","1","P2016101400000002-0875"
"455755610","45575561001","P2016101400000002","115891","1","1","P2016101400000002-0778"
"455755610","45575561001","P2016101400000002","131707","1","1","P2016101400000002-0295"
"455755610","45575561001","P2016101400000002","107265","1","1","P2016101400000002-0130"
"455755610","45575561001","P2016101400000002","130493","1","1","P2016101400000002-0383"
"455755610","45575561001","P2016101400000002","121405","1","1","P2016101400000002-0788"
"455755610","45575561001","P2016101400000002","114134","1","1","P2016101400000002-0870"
"455755610","45575561001","P2016101400000002","115361","1","1","P2016101400000002-0672"
"455755610","45575561001","P2016101400000002","134641","1","1","P2016101400000002-0799"
"455755610","45575561001","P2016101400000002","100953","1","1","P2016101400000002-0309"
"455755610","45575561001","P2016101400000002","123135","1","1","P2016101400000002-0443"
"455755610","45575561001","P2016101400000002","102567","1","1","P2016101400000002-0040"
"455755610","45575561001","P2016101400000002","117423","1","1","P2016101400000002-0330"
"455755610","45575561001","P2016101400000002","130009","1","1","P2016101400000002-0479"
"455755610","45575561001","P2016101400000002","117433","1","1","P2016101400000002-0692"
"455755610","45575561001","P2016101400000002","127673","1","1","P2016101400000002-0786"
"455755610","45575561001","P2016101400000002","134245","1","1","P2016101400000002-0940"
"455755610","45575561001","P2016101400000002","130895","1","1","P2016101400000002-0867"
"455755610","45575561001","P2016101400000002","120801","1","1","P2016101400000002-0442"
"455755610","45575561001","P2016101400000002","106225","1","1","P2016101400000002-0683"
"455755610","45575561001","P2016101400000002","119833","1","1","P2016101400000002-0323"
"455755610","45575561001","P2016101400000002","111083","1","1","P2016101400000002-0983"
"455755610","45575561001","P2016101400000002","106275","1","1","P2016101400000002-0687"
"455755610","45575561001","P2016101400000002","104483","1","1","P2016101400000002-0707"
"455755610","45575561001","P2016101400000002","130499","1","1","P2016101400000002-0298"
"455755610","45575561001","P2016101400000002","110361","1","1","P2016101400000002-0216"
"455755610","45575561001","P2016101400000002","100443","1","1","P2016101400000002-0297"
"455755610","45575561001","P2016101400000002","109921","1","1","P2016101400000002-0879"
"455755610","45575561001","P2016101400000002","127207","1","1","P2016101400000002-0430"
"455755610","45575561001","P2016101400000002","119113","1","1","P2016101400000002-0251"
"455755610","45575561001","P2016101400000002","119661","1","1","P2016101400000002-0375"
"455755610","45575561001","P2016101400000002","101613","1","1","P2016101400000002-0158"
"455755610","45575561001","P2016101400000002","123141","1","1","P2016101400000002-0061"
"455755610","45575561001","P2016101400000002","105335","1","1","P2016101400000002-0763"
"455755610","45575561001","P2016101400000002","131209","1","1","P2016101400000002-0382"
"455755610","45575561001","P2016101400000002","101225","1","1","P2016101400000002-0807"
"455755610","45575561001","P2016101400000002","127639","1","1","P2016101400000002-0766"
"455755610","45575561001","P2016101400000002","119867","1","1","P2016101400000002-0904"
"455755610","45575561001","P2016101400000002","134685","1","1","P2016101400000002-0349"
"455755610","45575561001","P2016101400000002","127689","1","1","P2016101400000002-0084"
"455755610","45575561001","P2016101400000002","128423","1","1","P2016101400000002-0694"
"455755610","45575561001","P2016101400000002","133007","1","1","P2016101400000002-0510"
"455755610","45575561001","P2016101400000002","114339","1","1","P2016101400000002-0052"
"455755610","45575561001","P2016101400000002","133825","1","1","P2016101400000002-0974"
"455755610","45575561001","P2016101400000002","128989","1","1","P2016101400000002-0008"
"455755610","45575561001","P2016101400000002","116123","1","1","P2016101400000002-0482"
"455755610","45575561001","P2016101400000002","134265","1","1","P2016101400000002-0238"
"455755610","45575561001","P2016101400000002","134671","1","1","P2016101400000002-0572"
"455755610","45575561001","P2016101400000002","114573","1","1","P2016101400000002-0166"
"455755610","45575561001","P2016101400000002","117449","1","1","P2016101400000002-0581"
"455755610","45575561001","P2016101400000002","118511","1","1","P2016101400000002-0987"
"455755610","45575561001","P2016101400000002","131715","1","1","P2016101400000002-0218"
"455755610","45575561001","P2016101400000002","118759","1","1","P2016101400000002-0741"
"455755610","45575561001","P2016101400000002","101117","1","1","P2016101400000002-0163"
"455755610","45575561001","P2016101400000002","130005","1","1","P2016101400000002-0178"
"455755610","45575561001","P2016101400000002","127635","1","1","P2016101400000002-0210"
"455755610","45575561001","P2016101400000002","123367","1","1","P2016101400000002-0731"
"455755610","45575561001","P2016101400000002","114132","1","1","P2016101400000002-0358"
